"Image_Presented","rawDT","SlideNumber","SubID","logDT","residDT","SequenceLocation","TwoAFC_Sum","TwoAFC_PropCorrect","SequenceNumber"
"Movies/Dog_1_B.mov",1.40038990974426,58,"B016",0.146248972874075,0.0046623500394978,"Slide2",5,1,15
"Movies/Dog_4_A.mov",1.81633579730988,59,"B016",0.259196142333294,0.118111270311069,"Slide3",5,1,15
"Movies/black.mov",1.51609086990356,60,"B016",0.180725232374518,0.0401319444289769,"Blank",5,1,15
"Movies/Dog_3_A.mov",1.31596183776855,61,"B016",0.119243295138997,-0.0208682050903812,"Slide1",5,1,16
"Movies/Dog_1_B.mov",1.36599397659302,62,"B016",0.135448784310241,-0.00419037347500184,"Slide2",5,1,16
"Movies/Dog_3_A.mov",1.36600470542908,63,"B016",0.135452195347244,-0.00372373216766114,"Slide3",5,1,16
"Movies/black.mov",1.14919030666351,64,"B016",0.0603919540930547,-0.0783295390270984,"Blank",5,1,16
"Movies/Dog_2_A.mov",1.59954023361206,65,"B016",0.203995168468859,0.0657196144603475,"Slide1",5,1,17
"Movies/Dog_1_B.mov",1.68294107913971,66,"B016",0.226068911310089,0.0882310870242595,"Slide2",5,1,17
"Movies/Dog_2_A.mov",1.54950392246246,67,"B016",0.190192679963264,0.0527846481356204,"Slide3",5,1,17
"Movies/black.mov",1.1825202703476,68,"B016",0.0728085939972952,-0.064177323424789,"Blank",5,1,17
"Movies/Dog_4_A.mov",1.26593899726868,69,"B016",0.102412778518693,-0.0341584554591568,"Slide1",5,1,18
"Movies/Dog_4_B.mov",1.31596851348877,70,"B016",0.11924549825843,-0.0169182475330112,"Slide2",5,1,18
"Movies/Dog_4_A.mov",1.61621272563934,71,"B016",0.208498521965283,0.0727352940968293,"Slide3",5,1,18
"Movies/black.mov",1.06573176383972,72,"B016",0.027647909997059,-0.107721555297173,"Blank",5,1,18
"Movies/Dog_1_A.mov",1.21595621109009,73,"B016",0.084917935442996,-0.0500643172066715,"Slide1",5,1,19
"Movies/Dog_1_B.mov",1.33260107040405,74,"B016",0.124700157776772,-0.00990123569156741,"Slide2",5,1,19
"Movies/Dog_1_A.mov",1.61628425121307,75,"B016",0.208517741263685,0.0742910415321379,"Slide3",5,1,19
"Movies/black.mov",1.0490974187851,76,"B016",0.0208158184856141,-0.113042172912516,"Blank",5,1,19
"Movies/Dog_1_A.mov",1.61625933647156,77,"B016",0.208511046637942,0.0750159506716895,"Slide1",5,1,20
"Movies/Dog_3_B.mov",1.18155491352081,78,"B016",0.0724539105514365,-0.060683937513163,"Slide2",5,1,20
"Movies/Dog_1_A.mov",1.30017220973969,79,"B016",0.114000879065645,-0.0187852100050101,"Slide3",5,1,20
"Movies/black.mov",0.915672183036804,80,"B016",-0.0382599789300858,-0.170699645684044,"Blank",5,1,20
"Movies/Dog_3_A.mov",1.88305222988129,81,"B016",0.274862366131721,0.142763931189313,"Slide1",5,1,21
"Movies/Dog_4_B.mov",1.36599707603455,82,"B016",0.135449769723683,0.00368751651382038,"Slide2",5,1,21
"Movies/Dog_3_A.mov",1.26592040061951,83,"B016",0.102406398684075,-0.0290245878993617,"Slide3",5,1,21
"Movies/black.mov",0.949047923088074,84,"B016",-0.0227118569012449,-0.15381636217028,"Blank",5,1,21
"Movies/Dog_4_A.mov",2.33338284492493,85,"B016",0.362983650844385,0.232200966450611,"Slide1",5,1,22
"Movies/Dog_3_B.mov",1.44946300983429,86,"B016",0.161207136676297,0.0307417329122147,"Slide2",5,1,22
"Movies/Dog_4_A.mov",1.59953629970551,87,"B016",0.203994100364429,0.0738415527260849,"Slide3",5,1,22
"Movies/black.mov",1.91642105579376,88,"B016",0.282490933822931,0.152646929309877,"Blank",5,1,22
"Movies/Dog_2_A.mov",1.88306105136871,89,"B016",0.274864400655393,0.14532473373384,"Slide1",5,1,23
"Movies/Dog_2_B.mov",1.58281457424164,90,"B016",0.199430040509571,0.0701906092651197,"Slide2",5,1,23
"Movies/Dog_2_A.mov",1.41612303256989,91,"B016",0.151100986436399,0.0221577889054483,"Slide3",5,1,23
"Movies/black.mov",1.71628785133362,92,"B016",0.234590128362249,0.105939259031919,"Blank",5,1,23
"Movies/Dog_4_A.mov",1.56617164611816,93,"B016",0.194839357260172,0.0664770037272674,"Slide1",5,1,24
"Movies/Dog_2_B.mov",1.31599843502045,94,"B016",0.119255372817155,-0.00882218740267503,"Slide2",5,1,24
"Movies/Dog_4_A.mov",1.2993061542511,95,"B016",0.113711495519437,-0.0140849070017465,"Slide3",5,1,24
"Movies/black.mov",1.06487679481506,96,"B016",0.0272993632421622,-0.100219433239603,"Blank",5,1,24
"Movies/Dog_3_A.mov",1.50035059452057,97,"B016",0.176192754705316,0.0489480937711708,"Slide1",5,1,25
"Movies/Dog_4_B.mov",1.39934289455414,98,"B016",0.145924146919227,0.0189502295407505,"Slide2",5,1,25
"Movies/Dog_3_A.mov",1.14919650554657,99,"B016",0.0603942967280639,-0.0663121931405954,"Slide3",5,1,25
"Movies/black.mov",1.66621780395508,100,"B016",0.221731770704143,0.0952894657996886,"Blank",5,1,25
"Movies/Dog_4_A.mov",1.54958736896515,101,"B016",0.19021606769357,0.0640347763643847,"Slide1",5,1,26
"Movies/Dog_4_B.mov",1.4993656873703,102,"B016",0.175907567897149,0.0499841876644659,"Slide2",5,1,26
"Movies/Dog_4_A.mov",1.09914433956146,103,"B016",0.0410547276909435,-0.0846137771682111,"Slide3",5,1,26
"Movies/black.mov",1.31598448753357,104,"B016",0.119250769963136,-0.00616583055654768,"Blank",5,1,26
"Movies/Dog_2_A.mov",1.99985444545746,105,"B016",0.300998387746477,0.175830783237389,"Slide1",5,1,27
"Movies/Dog_4_B.mov",0.999011337757111,106,"B016",-0.000429582947782029,-0.125351038974664,"Slide2",5,1,27
"Movies/Dog_2_A.mov",0.848917782306671,107,"B016",-0.0711343691430536,-0.195812465245141,"Slide3",5,1,27
"Movies/black.mov",1.36596763134003,108,"B016",0.135440408205712,0.0110029406840143,"Blank",5,1,27
"Movies/Dog_3_A.mov",1.66624855995178,109,"B016",0.221739787084922,0.0975402723223576,"Slide1",5,1,28
"Movies/Dog_2_B.mov",1.04910624027252,110,"B016",0.0208194702982444,-0.103144713628277,"Slide2",5,1,28
"Movies/Dog_3_A.mov",0.99902731180191,111,"B016",-0.000422638698218179,-0.124154061376782,"Slide3",5,1,28
"Movies/black.mov",1.74967062473297,112,"B016",0.24295630050099,0.119455120313075,"Blank",5,1,28
"Movies/Dog_4_A.mov",1.61624538898468,113,"B016",0.208507298883738,0.0852338918119277,"Slide1",5,1,29
"Movies/Dog_3_B.mov",1.58187305927277,114,"B016",0.199171629686749,0.0761235743448751,"Slide2",5,1,29
"Movies/Dog_4_A.mov",1.0500453710556,115,"B016",0.0212080647588714,-0.101617013594042,"Slide3",5,1,29
"Movies/black.mov",1.24925529956818,116,"B016",0.0966512004747073,-0.0259532302793261,"Blank",5,1,29
"Movies/Dog_2_A.mov",1.96646070480347,117,"B016",0.293685272455642,0.171299204013712,"Slide1",5,1,30
"Movies/Dog_3_B.mov",1.29928267002106,118,"B016",0.113703645819304,-0.00846630269694909,"Slide2",5,1,30
"Movies/Dog_2_A.mov",1.59957444667816,119,"B016",0.204004457629957,0.0820484283930296,"Slide3",5,1,30
"Movies/black.mov",1.14916086196899,120,"B016",0.0603808264041914,-0.0613634435791401,"Blank",5,1,30
"Movies/Dog_4_A.mov",1.59954524040222,121,"B016",0.203996527870699,0.0824618966554532,"Slide1",5,1,31
"Movies/Dog_2_B.mov",1.06476902961731,122,"B016",0.0272554105527255,-0.0940716638827365,"Slide2",5,1,31
"Movies/Dog_4_A.mov",1.19927728176117,123,"B016",0.0789196067990277,-0.0422019553549646,"Slide3",5,1,31
"Movies/black.mov",1.13357651233673,124,"B016",0.0544508387670791,-0.0664672190866981,"Blank",5,1,31
"Movies/Dog_4_A.mov",1.19901418685913,125,"B016",0.0788243217462094,-0.0418922042116235,"Slide1",5,1,32
"Movies/Dog_1_B.mov",1.78209710121155,126,"B016",0.250931363770142,0.130414431972384,"Slide2",5,1,32
"Movies/Dog_4_A.mov",1.83398878574371,127,"B016",0.263396675769927,0.143077434186394,"Slide3",5,1,32
"Movies/black.mov",1.399418592453,128,"B016",0.145947639581914,0.0258242172073504,"Blank",5,1,32
"Movies/Dog_3_A.mov",1.49850392341614,129,"B016",0.175657884362577,0.0557284423106988,"Slide1",5,1,33
"Movies/Dog_2_B.mov",1.2168276309967,130,"B016",0.0852290628571977,-0.0345082064342622,"Slide2",5,1,33
"Movies/Dog_3_A.mov",1.46610867977142,131,"B016",0.166166164899648,0.046619291361015,"Slide3",5,1,33
"Movies/black.mov",0.865598917007446,132,"B016",-0.0626832956039386,-0.182041520587404,"Blank",5,1,33
"Movies/Dog_1_A.mov",1.36602115631104,133,"B016",0.135457425551948,0.016286131014814,"Slide1",5,1,34
"Movies/Dog_2_B.mov",1.19924330711365,134,"B016",0.0789073033799845,-0.0400787504292323,"Slide2",5,1,34
"Movies/Dog_1_A.mov",1.11581480503082,135,"B016",0.0475921194874481,-0.0712103555984112,"Slide3",5,1,34
"Movies/black.mov",1.44938600063324,136,"B016",0.161184062227812,0.0425635309190304,"Blank",5,1,34
"Movies/Dog_3_A.mov",1.382688164711,137,"B016",0.140724245463187,0.0222840494081026,"Slide1",5,1,35
"Movies/Dog_3_B.mov",1.51616895198822,138,"B016",0.18074759893972,0.0624861554219014,"Slide2",5,1,35
"Movies/Dog_3_A.mov",0.965601563453674,139,"B016",-0.0152020397222712,-0.133286288209562,"Slide3",5,1,35
"Movies/black.mov",0.982516825199127,140,"B016",-0.00766000377332752,-0.125568590106383,"Blank",5,1,35
"Movies/Dog_3_A.mov",1.23248016834259,141,"B016",0.0907799398367539,-0.02695449314983,"Slide1",5,1,36
"Movies/Dog_4_B.mov",1.04911363124847,142,"B016",0.0208225299014018,-0.0967392350231651,"Slide2",5,1,36
"Movies/Dog_3_A.mov",1.51614546775818,143,"B016",0.18074087201757,0.0633503128647439,"Slide3",5,1,36
"Movies/black.mov",1.08156049251556,144,"B016",0.0340508148809796,-0.0831699783098301,"Blank",5,1,36
"Movies/Dog_3_A.mov",1.18346476554871,145,"B016",0.0731553325181161,-0.0438971125385322,"Slide1",5,1,37
"Movies/Dog_3_B.mov",1.56616115570068,146,"B016",0.194836448290587,0.077950955037845,"Slide2",5,1,37
"Movies/Dog_3_A.mov",1.04904794692993,147,"B016",0.0207953381565938,-0.0959245785952694,"Slide3",5,1,37
"Movies/black.mov",1.21588695049286,148,"B016",0.0848931974206818,-0.0316624975630624,"Blank",5,1,37
"Movies/Dog_2_A.mov",1.68294072151184,149,"B016",0.226068819021756,0.109676011199614,"Slide1",5,1,38
"Movies/Dog_2_B.mov",1.14825987815857,150,"B016",0.0600401902199894,-0.0561910453523585,"Slide2",5,1,38
"Movies/Dog_2_A.mov",0.816475629806519,151,"B016",-0.0880567735709184,-0.204127732530049,"Slide3",5,1,38
"Movies/black.mov",1.13154017925262,152,"B016",0.0536699796941,-0.0622419794209962,"Blank",5,1,38
"Movies/Dog_1_A.mov",1.16585695743561,153,"B016",0.0666452687701284,-0.0491089487993093,"Slide1",5,1,39
"Movies/Dog_1_B.mov",1.21682214736938,154,"B016",0.0852271057069892,-0.0303706105300876,"Slide2",5,1,39
"Movies/Dog_1_A.mov",1.41606664657593,155,"B016",0.151083693720296,0.0356412563121332,"Slide3",5,1,39
"Movies/black.mov",1.0324387550354,156,"B016",0.0138642984504043,-0.101424065287521,"Blank",5,1,39
"Movies/Dog_3_A.mov",1.34930348396301,157,"B016",0.130109641730505,0.0149741634936363,"Slide1",5,1,40
"Movies/Dog_1_B.mov",0.948984444141388,158,"B016",-0.0227409065178362,-0.137724670779118,"Slide2",5,1,40
"Movies/Dog_3_A.mov",1.49849140644073,159,"B016",0.175654256693695,0.0608210511896273,"Slide3",5,1,40
"Movies/black.mov",1.60053026676178,160,"B016",0.204263891265743,0.0895801052798715,"Blank",5,1,40
"Movies/Dog_1_A.mov",1.18245160579681,161,"B016",0.0727833754009847,-0.0417521146455009,"Slide1",5,1,41
"Movies/Dog_4_B.mov",1.21591484546661,162,"B016",0.084903160924447,-0.0294851414121025,"Slide2",5,1,41
"Movies/Dog_1_A.mov",1.21585381031036,163,"B016",0.0848813601404751,-0.0293608476690244,"Slide3",5,1,41
"Movies/black.mov",0.84887433052063,164,"B016",-0.0711565990388908,-0.185253790752675,"Blank",5,1,41
"Movies/Dog_1_A.mov",1.11575961112976,165,"B016",0.0475706365321882,-0.0663826030531322,"Slide1",5,1,42
"Movies/Dog_2_B.mov",1.08245599269867,166,"B016",0.0344102491208965,-0.0794000881192965,"Slide2",5,1,42
"Movies/Dog_1_A.mov",0.815908968448639,167,"B016",-0.0883582930914814,-0.202026763859057,"Slide3",5,1,42
"Movies/black.mov",1.21555483341217,168,"B016",0.0847745545501507,-0.0287530719727251,"Blank",5,1,42
"Movies/Dog_2_A.mov",1.26585519313812,169,"B016",0.102384027626056,-0.0110037634950356,"Slide1",5,1,43
"Movies/Dog_1_B.mov",1.08252120018005,170,"B016",0.0344364103658701,-0.0788125410644991,"Slide2",5,1,43
"Movies/Dog_2_A.mov",0.865496098995209,171,"B016",-0.0627348852567246,-0.175845979822487,"Slide3",5,1,43
"Movies/black.mov",0.932392597198486,172,"B016",-0.0304011832516441,-0.143375391134821,"Blank",5,1,43
"Movies/Dog_3_A.mov",1.36602199077606,173,"B016",0.135457690850508,0.0226194118770116,"Slide1",5,1,44
"Movies/Dog_3_B.mov",1.54951083660126,174,"B016",0.190194617851631,0.077491322194738,"Slide2",5,1,44
"Movies/Dog_3_A.mov",1.08246827125549,175,"B016",0.0344151753989776,-0.0781540705783177,"Slide3",5,1,44
"Movies/black.mov",1.16579794883728,176,"B016",0.0666232868648515,-0.0458128313321805,"Blank",5,1,44
"Movies/Dog_1_A.mov",0.965636730194092,177,"B016",-0.0151862232159791,-0.127490124007604,"Slide1",5,1,45
"Movies/Dog_4_B.mov",1.21592617034912,178,"B016",0.0849072058714227,-0.0272653765733186,"Slide2",5,1,45
"Movies/Dog_1_A.mov",1.13251519203186,179,"B016",0.0540440365315386,-0.0579981155117471,"Slide3",5,1,45
"Movies/black.mov",1.0824601650238,180,"B016",0.0344119231051532,-0.0775006755674898,"Blank",5,1,45
"Movies/Dog_2_A.mov",1.4651050567627,181,"B016",0.165868767308881,0.0540848556968297,"Slide1",5,1,46
"Movies/Dog_1_B.mov",1.13344502449036,182,"B016",0.0544004603782953,-0.057255619951818,"Slide2",5,1,46
"Movies/Dog_2_A.mov",1.28257429599762,183,"B016",0.108082531996115,-0.00344656248431274,"Slide3",5,1,46
"Movies/black.mov",1.01576280593872,184,"B016",0.0067923062762873,-0.10461063762107,"Blank",5,1,46
"Movies/Dog_4_A.mov",1.28259885311127,185,"B016",0.108090847239048,-0.00318677135285109,"Slide1",5,1,47
"Movies/Dog_2_B.mov",0.914713978767395,186,"B016",-0.0387146839245173,-0.149867792672206,"Slide2",5,1,47
"Movies/Dog_4_A.mov",1.10006880760193,187,"B016",0.0414198504557258,-0.0696095542613773,"Slide3",5,1,47
"Movies/black.mov",0.982298254966736,188,"B016",-0.00775662746803106,-0.118663124485508,"Blank",5,1,47
"Movies/Dog_2_A.mov",1.14919579029083,189,"B016",0.0603940264246693,-0.0503903499027529,"Slide1",5,1,48
"Movies/Dog_3_B.mov",1.04903471469879,190,"B016",0.0207898601217455,-0.0898731733615033,"Slide2",5,1,48
"Movies/Dog_2_A.mov",1.11579251289368,191,"B016",0.0475834429142223,-0.0629590165612618,"Slide3",5,1,48
"Movies/black.mov",0.932329714298248,192,"B016",-0.0304304741507999,-0.140853119596285,"Blank",5,1,48
"Movies/Dog_3_A.mov",2.68885636329651,1,"C006",0.362983650844385,-0.0980307090862068,"Slide1",0,0,1
"Movies/Dog_1_B.mov",1.9159824848175,2,"C006",0.282391534605847,0.00313668198231881,"Slide2",0,0,1
"Movies/Dog_3_A.mov",1.1323504447937,3,"C006",0.0539808550205437,-0.154298566986371,"Slide3",0,0,1
"Movies/black.mov",1.23320424556732,4,"C006",0.0910350112079628,-0.0781208318454495,"Blank",0,0,1
"Movies/Dog_1_A.mov",1.59888339042664,5,"C006",0.20381679098767,0.0598710434697371,"Slide1",0,0,2
"Movies/Dog_3_B.mov",1.55013406276703,6,"C006",0.19036925959106,0.064206076071546,"Slide2",0,0,2
"Movies/Dog_1_A.mov",2.39860391616821,7,"C006",0.362983650844385,0.250130222538645,"Slide3",0,0,2
"Movies/black.mov",1.11670517921448,8,"C006",0.0479385303756112,-0.0545259352202137,"Blank",0,0,2
"Movies/Dog_2_A.mov",2.06709933280945,9,"C006",0.31536134680362,0.221263805811479,"Slide1",0,0,3
"Movies/Dog_4_B.mov",2.09952688217163,10,"C006",0.322121439680822,0.234927738133312,"Slide2",0,0,3
"Movies/Dog_2_A.mov",2.01630544662476,11,"C006",0.304556323277155,0.22317050948746,"Slide3",0,0,3
"Movies/black.mov",0.682086944580078,12,"C006",-0.166160262961291,-0.242582353643155,"Blank",0,0,3
"Movies/Dog_4_A.mov",1.73385179042816,13,"C006",0.239011971254284,0.166888281026879,"Slide1",0,0,4
"Movies/Dog_1_B.mov",0.966161549091339,14,"C006",-0.0149502503826615,-0.0833100895302401,"Slide2",0,0,4
"Movies/Dog_4_A.mov",1.14821255207062,15,"C006",0.06002229019334,-0.00501025477532899,"Slide3",0,0,4
"Movies/black.mov",0.698832213878632,16,"C006",-0.155627083672977,-0.217693912227772,"Blank",0,0,4
"Movies/Dog_2_A.mov",1.74924278259277,17,"C006",0.242850090681021,0.18344581652126,"Slide1",0,0,5
"Movies/Dog_4_B.mov",1.19916248321533,18,"C006",0.0788780327926642,0.0218793854057305,"Slide2",0,0,5
"Movies/Dog_2_A.mov",2.51702237129211,19,"C006",0.362983650844385,0.308170807350256,"Slide3",0,0,5
"Movies/black.mov",0.782525539398193,20,"C006",-0.106501479418951,-0.159318194887458,"Blank",0,0,5
"Movies/Dog_4_A.mov",1.38308298587799,21,"C006",0.140848238842242,0.0898627406409347,"Slide1",0,0,6
"Movies/Dog_4_B.mov",1.49886465072632,22,"C006",0.175762417306834,0.126463771948132,"Slide2",0,0,6
"Movies/Dog_4_A.mov",1.3325229883194,23,"C006",0.124674710091964,0.0769357525594246,"Slide3",0,0,6
"Movies/black.mov",0.949494540691376,24,"C006",-0.0225075279827052,-0.0687994475527569,"Blank",0,0,6
"Movies/Dog_1_A.mov",1.54951751232147,25,"C006",0.190196488908056,0.145251298412003,"Slide1",0,0,7
"Movies/Dog_4_B.mov",0.997182846069336,26,"C006",-0.00122520100812346,-0.0449134073541285,"Slide2",0,0,7
"Movies/Dog_1_A.mov",1.08346664905548,27,"C006",0.0348155475394624,-0.00769632010185314,"Slide3",0,0,7
"Movies/black.mov",1.0489661693573,28,"C006",0.0207614818080786,-0.0206468092685795,"Blank",0,0,7
"Movies/Dog_2_A.mov",0.932173788547516,29,"C006",-0.0305031129988195,-0.0708737234564855,"Slide1",0,0,8
"Movies/Dog_3_B.mov",2.16709685325623,30,"C006",0.335878321515835,0.296485505717879,"Slide2",0,0,8
"Movies/Dog_2_A.mov",1.08192336559296,31,"C006",0.0341965000692744,-0.0042731221914143,"Slide3",0,0,8
"Movies/black.mov",0.966644525527954,32,"C006",-0.0147332042874206,-0.0523295669332363,"Blank",0,0,8
"Movies/Dog_4_A.mov",1.49940526485443,33,"C006",0.175919031448878,0.139150132844001,"Slide1",0,0,9
"Movies/Dog_3_B.mov",1.28231513500214,34,"C006",0.107994768220191,0.0720112213558617,"Slide2",0,0,9
"Movies/Dog_4_A.mov",1.16628527641296,35,"C006",0.0668047929773159,0.031567775414833,"Slide3",0,0,9
"Movies/black.mov",1.48250937461853,36,"C006",0.170997448297498,0.136471085868841,"Blank",0,0,9
"Movies/Dog_1_A.mov",2.18222880363464,37,"C006",0.338900283807995,0.305051352798817,"Slide1",0,0,10
"Movies/Dog_3_B.mov",1.40011990070343,38,"C006",0.146165228524084,0.112962895012967,"Slide2",0,0,10
"Movies/Dog_1_A.mov",1.33198499679565,39,"C006",0.124499333058341,0.0919149239396497,"Slide3",0,0,10
"Movies/black.mov",1.16615748405457,40,"C006",0.0667572037999281,0.0347640049407057,"Blank",0,0,10
"Movies/Dog_1_A.mov",1.28228199481964,41,"C006",0.107983544158353,0.0765566218884009,"Slide1",0,0,11
"Movies/Dog_1_B.mov",1.26488530635834,42,"C006",0.102051147587792,0.0711671903325628,"Slide2",0,0,11
"Movies/Dog_1_A.mov",1.10099184513092,43,"C006",0.0417841022344603,0.011421279600889,"Slide3",0,0,11
"Movies/black.mov",0.948590517044067,44,"C006",-0.0229212212570117,-0.05278338421926,"Blank",0,0,11
"Movies/Dog_2_A.mov",1.16529905796051,45,"C006",0.0664373953661029,0.0370566600680693,"Slide1",0,0,12
"Movies/Dog_2_B.mov",1.78402280807495,46,"C006",0.251400402370696,0.222483004760441,"Slide2",0,0,12
"Movies/Dog_2_A.mov",1.04916489124298,47,"C006",0.0208437491366202,-0.00762734947245185,"Slide3",0,0,12
"Movies/black.mov",1.79774510860443,48,"C006",0.254728115776629,0.226687246986466,"Blank",0,0,12
"Movies/Dog_1_A.mov",0.967093944549561,49,"C006",-0.0145313360330725,-0.0421571485615067,"Slide1",0,0,13
"Movies/Dog_2_B.mov",1.84974837303162,50,"C006",0.267112654004964,0.23988755292568,"Slide2",0,0,13
"Movies/Dog_1_A.mov",0.998423635959625,51,"C006",-0.000685146366242508,-0.0275231127337064,"Slide3",0,0,13
"Movies/black.mov",1.06647932529449,52,"C006",0.0279524406597582,0.00148874519834839,"Blank",0,0,13
"Movies/Dog_3_A.mov",1.01491951942444,53,"C006",0.00643160515007521,-0.0196700204957882,"Slide1",0,0,14
"Movies/Dog_2_B.mov",1.21587896347046,54,"C006",0.0848903445805007,0.0591392045624027,"Slide2",0,0,14
"Movies/Dog_3_A.mov",0.916747629642487,55,"C006",-0.0377502042847516,-0.063161867828327,"Slide3",0,0,14
"Movies/black.mov",1.34911119937897,56,"C006",0.130047747512049,0.104965087996312,"Blank",0,0,14
"Movies/Dog_4_A.mov",0.997786521911621,57,"C006",-0.000962366801871819,-0.0257259931740121,"Slide1",0,0,15
"Movies/Dog_1_B.mov",1.25045430660248,58,"C006",0.0970678266119271,0.0726137317863891,"Slide2",0,0,15
"Movies/Dog_4_A.mov",1.11575484275818,59,"C006",0.047568780503461,0.0234151552295454,"Slide3",0,0,15
"Movies/black.mov",0.982307314872742,60,"C006",-0.00775262191368943,-0.0316144273718542,"Blank",0,0,15
"Movies/Dog_3_A.mov",1.98297846317291,61,"C006",0.29731799742469,0.273739749084661,"Slide1",0,0,16
"Movies/Dog_1_B.mov",1.13270223140717,62,"C006",0.054115756065335,0.0308131658889491,"Slide2",0,0,16
"Movies/Dog_3_A.mov",1.44954943656921,63,"C006",0.161233031462727,0.13819854269387,"Slide3",0,0,16
"Movies/black.mov",0.964670717716217,64,"C006",-0.0156209041514625,-0.0383945260217632,"Blank",0,0,16
"Movies/Dog_2_A.mov",1.04988861083984,65,"C006",0.0211432245330361,-0.00137646119887639,"Slide1",0,0,17
"Movies/Dog_1_B.mov",4.05051040649414,66,"C006",0.362983650844385,0.3407112570678,"Slide2",0,0,17
"Movies/Dog_2_A.mov",0.93276584148407,67,"C006",-0.0302273664514916,-0.0522588418373207,"Slide3",0,0,17
"Movies/black.mov",0.8819779753685,68,"C006",-0.0545422598742524,-0.0763389346632614,"Blank",0,0,17
"Movies/Dog_4_A.mov",1.41573786735535,69,"C006",0.150982848481013,0.129415098436119,"Slide1",0,0,18
"Movies/Dog_4_B.mov",1.14966022968292,70,"C006",0.0605695080260875,0.0392250359194369,"Slide2",0,0,18
"Movies/Dog_4_A.mov",1.18220221996307,71,"C006",0.0726917705405354,0.051565146578185,"Slide3",0,0,18
"Movies/black.mov",0.798478543758392,72,"C006",-0.0977367494723107,-0.118650749316247,"Blank",0,0,18
"Movies/Dog_1_A.mov",0.932561635971069,73,"C006",-0.0303224546640404,-0.0510288591623638,"Slide1",0,0,19
"Movies/Dog_1_B.mov",0.882371068000793,74,"C006",-0.0543487403838224,-0.0748523928988012,"Slide2",0,0,19
"Movies/Dog_1_A.mov",0.816250920295715,75,"C006",-0.0881763160640359,-0.108481883768951,"Slide3",0,0,19
"Movies/black.mov",0.832181990146637,76,"C006",-0.0797816873228974,-0.0998936698494287,"Blank",0,0,19
"Movies/Dog_1_A.mov",0.782170951366425,77,"C006",-0.106698317117625,-0.126621054671836,"Slide1",0,0,20
"Movies/Dog_3_B.mov",1.23167538642883,78,"C006",0.090496262650847,0.0707585816648692,"Slide2",0,0,20
"Movies/Dog_1_A.mov",0.932752072811127,79,"C006",-0.0302337771738295,-0.0497904453607187,"Slide3",0,0,20
"Movies/black.mov",0.865458488464355,80,"C006",-0.06275375813315,-0.0821333193982969,"Blank",0,0,20
"Movies/Dog_3_A.mov",1.03291249275208,81,"C006",0.014063530111411,-0.00514269856680352,"Slide1",0,0,21
"Movies/Dog_4_B.mov",0.748606145381927,82,"C006",-0.125746612040585,-0.144783156907057,"Slide2",0,0,21
"Movies/Dog_3_A.mov",0.948196232318878,83,"C006",-0.0231017746934719,-0.0419721646056459,"Slide3",0,0,21
"Movies/black.mov",1.0823882818222,84,"C006",0.0343830818457542,0.0156754326240707,"Blank",0,0,21
"Movies/Dog_4_A.mov",1.21680748462677,85,"C006",0.085221872414196,0.0666736591850586,"Slide1",0,0,22
"Movies/Dog_3_B.mov",1.19887518882751,86,"C006",0.0787739724024857,0.0603819952826215,"Slide2",0,0,22
"Movies/Dog_4_A.mov",0.86588329076767,87,"C006",-0.0625406409980536,-0.0807794815700803,"Slide3",0,0,22
"Movies/black.mov",0.915546596050262,88,"C006",-0.0383195477112302,-0.0564082552263235,"Blank",0,0,22
"Movies/Dog_2_A.mov",1.11480569839478,89,"C006",0.0471991799686811,0.0292576940648147,"Slide1",0,0,23
"Movies/Dog_2_B.mov",1.08145499229431,90,"C006",0.0340084497991874,0.0162113622922852,"Slide2",0,0,23
"Movies/Dog_2_A.mov",1.16696298122406,91,"C006",0.0670570794343029,0.0494016517260439,"Slide3",0,0,23
"Movies/black.mov",1.23256254196167,92,"C006",0.0908089652228736,0.0732925399012774,"Blank",0,0,23
"Movies/Dog_4_A.mov",1.21567404270172,93,"C006",0.0848171436598751,0.0674371412441436,"Slide1",0,0,24
"Movies/Dog_2_B.mov",1.16582894325256,94,"C006",0.0666348330548305,0.0493887489039954,"Slide2",0,0,24
"Movies/Dog_4_A.mov",1.25047707557678,95,"C006",0.0970757344177707,0.0799611357932643,"Slide3",0,0,24
"Movies/black.mov",0.964002013206482,96,"C006",-0.0159220591225291,-0.0329075358495703,"Blank",0,0,24
"Movies/Dog_3_A.mov",1.40049993991852,97,"C006",0.146283094528343,0.129424442523093,"Slide1",0,0,25
"Movies/Dog_4_B.mov",1.18222093582153,98,"C006",0.072698645954552,0.0559645854203105,"Slide2",0,0,25
"Movies/Dog_3_A.mov",0.816142201423645,99,"C006",-0.0882341648820203,-0.104845805678649,"Slide3",0,0,25
"Movies/black.mov",0.765217483043671,100,"C006",-0.116215116137351,-0.132706449706007,"Blank",0,0,25
"Movies/Dog_4_A.mov",1.94943308830261,101,"C006",0.289908333199482,0.273535251386687,"Slide1",0,0,26
"Movies/Dog_4_B.mov",1.09872102737427,102,"C006",0.0408874361433719,0.0246306055670105,"Slide2",0,0,26
"Movies/Dog_4_A.mov",1.08335864543915,103,"C006",0.03477225344025,0.0186297265444606,"Slide3",0,0,26
"Movies/black.mov",0.949152946472168,104,"C006",-0.0226637997362094,-0.0386939194423777,"Blank",0,0,26
