Image_Presented,rawDT,SlideNumber,SubID,SequenceLocation,logDT,residDT,TwoAFC_Sum,TwoAFC_PropCorrect,SequenceNumber
Movies/BigAnimals13_B4.mov,1.448168039,182,T012,Slide2,0.160818958,-0.27388207,5,1,46
Movies/BigAnimals13_B4.mov,1.266298771,183,T012,Slide3,0.102536185,-0.33182899,5,1,46
Movies/black.mov,0.980999708,184,T012,Blank,-0.008331122,-0.442362531,5,1,46
Movies/BigAnimals06_A4.mov,3.102791548,185,T012,Slide1,0.4917526,0.058052892,5,1,47
Movies/BigAnimals11_B3.mov,2.948586941,186,T012,Slide2,0.469613938,0.036243893,5,1,47
Movies/BigAnimals11_B3.mov,1.618096828,187,T012,Slide3,0.209004507,-0.224037892,5,1,47
Movies/black.mov,1.465700865,188,T012,Blank,0.166045344,-0.266671401,5,1,47
Movies/BigAnimals03_A2.mov,3.067994118,189,T012,Slide1,0.486854523,0.05446146,5,1,48
Movies/BigAnimals11_B3.mov,1.966099024,190,T012,Slide2,0.293605388,-0.13846594,5,1,48
Movies/BigAnimals11_B3.mov,1.883076191,191,T012,Slide3,0.274867892,-0.156883628,5,1,48
Movies/black.mov,1.048695326,192,T012,Blank,0.020649332,-0.410784285,5,1,48
Movies/BigAnimals59_A1.mov,3.461436272,1,AD,Slide1,0.53925634,-0.175390184,NA,NA,1
Movies/BigAnimals13_B4.mov,4.034173965,2,AD,Slide2,0.605754622,-0.035784527,NA,NA,1
Movies/BigAnimals13_B4.mov,6.453490734,3,AD,Slide3,0.662744529,0.060452563,NA,NA,1
Movies/black.mov,3.050867081,4,AD,Blank,0.484423287,-0.091487273,NA,NA,1
Movies/BigAnimals06_A4.mov,3.284333944,5,AD,Slide1,0.516447309,-0.03979866,NA,NA,2
Movies/BigAnimals10_B2.mov,3.034074306,6,AD,Slide2,0.482026213,-0.058652098,NA,NA,2
Movies/BigAnimals10_B2.mov,4.401912689,7,AD,Slide3,0.643641424,0.115784974,NA,NA,2
Movies/black.mov,2.950705051,8,AD,Blank,0.4699258,-0.047069887,NA,NA,2
Movies/BigAnimals59_A1.mov,4.401861191,9,AD,Slide1,0.643636343,0.136034893,NA,NA,3
Movies/BigAnimals10_B2.mov,4.735461235,10,AD,Slide2,0.662744529,0.163401771,NA,NA,3
Movies/BigAnimals10_B2.mov,3.26764226,11,AD,Slide3,0.514234504,0.022246829,NA,NA,3
Movies/black.mov,2.049984932,12,AD,Blank,0.311750669,-0.17361698,NA,NA,3
Movies/BigAnimals05_A3.mov,5.285855293,13,AD,Slide1,0.662744529,0.183388023,NA,NA,4
Movies/BigAnimals11_B3.mov,3.08411479,14,AD,Slide2,0.489130534,0.015273086,NA,NA,4
Movies/BigAnimals11_B3.mov,1.749783516,15,AD,Slide3,0.242984321,-0.225810345,NA,NA,4
Movies/black.mov,2.350178242,16,AD,Blank,0.371100801,-0.093006925,NA,NA,4
Movies/BigAnimals03_A2.mov,2.950701237,17,AD,Slide1,0.469925239,0.010177524,NA,NA,5
Movies/BigAnimals10_B2.mov,3.350992203,18,AD,Slide2,0.525173417,0.06949891,NA,NA,5
Movies/BigAnimals10_B2.mov,4.335128784,19,AD,Slide3,0.637002004,0.185147202,NA,NA,5
Movies/black.mov,2.683883429,20,AD,Blank,0.428763649,-0.019497018,NA,NA,5
Movies/BigAnimals05_A3.mov,3.134085417,21,AD,Slide1,0.496110829,0.051242368,NA,NA,6
Movies/BigAnimals10_B2.mov,3.634592056,22,AD,Slide2,0.560455673,0.118797673,NA,NA,6
Movies/BigAnimals10_B2.mov,4.184968948,23,AD,Slide3,0.62169224,0.183080317,NA,NA,6
Movies/black.mov,3.283421516,24,AD,Blank,0.51632664,0.080611446,NA,NA,6
Movies/BigAnimals59_A1.mov,4.236004829,25,AD,Slide1,0.626956447,0.194001737,NA,NA,7
Movies/BigAnimals11_B3.mov,2.516967297,26,AD,Slide2,0.400877573,-0.02944141,NA,NA,7
Movies/BigAnimals11_B3.mov,1.366047978,27,AD,Slide3,0.135465953,-0.292331938,NA,NA,7
Movies/black.mov,1.449486613,28,AD,Blank,0.161214209,-0.264168262,NA,NA,7
Movies/BigAnimals03_A2.mov,2.250106335,29,AD,Slide1,0.352203042,-0.070861707,NA,NA,8
Movies/BigAnimals13_B4.mov,1.999886036,30,AD,Slide2,0.301005248,-0.119832356,NA,NA,8
Movies/BigAnimals13_B4.mov,3.416820765,31,AD,Slide3,0.533622198,0.11492755,NA,NA,8
Movies/black.mov,1.483765721,32,AD,Blank,0.171365334,-0.245264798,NA,NA,8
Movies/BigAnimals59_A1.mov,3.416779518,33,AD,Slide1,0.533616955,0.11897809,NA,NA,9
Movies/BigAnimals10_B2.mov,6.254230499,34,AD,Slide2,0.662744529,0.250028385,NA,NA,9
Movies/BigAnimals10_B2.mov,6.220039845,35,AD,Slide3,0.662744529,0.251886835,NA,NA,9
Movies/black.mov,2.282610416,36,AD,Blank,0.358431795,-0.050627825,NA,NA,9
Movies/BigAnimals59_A1.mov,2.934886932,37,AD,Slide1,0.467591375,0.060273011,NA,NA,10
Movies/BigAnimals13_B4.mov,2.250126839,38,AD,Slide2,0.352207,-0.053423665,NA,NA,10
Movies/BigAnimals13_B4.mov,1.366067648,39,AD,Slide3,0.135472206,-0.268521324,NA,NA,10
Movies/black.mov,2.183357477,40,AD,Blank,0.339124848,-0.063279358,NA,NA,10
Movies/BigAnimals06_A4.mov,2.032350779,41,AD,Slide1,0.307998668,-0.092861482,NA,NA,11
Movies/BigAnimals07_B1.mov,1.150120735,42,AD,Slide2,0.060743433,-0.338615585,NA,NA,11
Movies/BigAnimals07_B1.mov,1.983239651,43,AD,Slide3,0.297375197,-0.100523437,NA,NA,11
Movies/black.mov,2.21672678,44,AD,Blank,0.345712168,-0.050764814,NA,NA,11
Movies/BigAnimals03_A2.mov,2.833943844,45,AD,Slide1,0.45239124,0.05729905,NA,NA,12
Movies/BigAnimals10_B2.mov,3.667940378,46,AD,Slide2,0.564422268,0.170679753,NA,NA,12
Movies/BigAnimals10_B2.mov,2.583701849,47,AD,Slide3,0.412242396,0.019816066,NA,NA,12
Movies/black.mov,2.350205183,48,AD,Blank,0.37110578,-0.020036338,NA,NA,12
Movies/BigAnimals59_A1.mov,2.934005022,49,AD,Slide1,0.467460853,0.077572393,NA,NA,13
Movies/BigAnimals11_B3.mov,2.649529696,50,AD,Slide2,0.423168791,0.034504765,NA,NA,13
Movies/BigAnimals11_B3.mov,2.801448345,51,AD,Slide3,0.447382619,0.059915045,NA,NA,13
Movies/black.mov,3.768045902,52,AD,Blank,0.576116185,0.189818254,NA,NA,13
Movies/BigAnimals05_A3.mov,2.883966684,53,AD,Slide1,0.459990239,0.07483624,NA,NA,14
Movies/BigAnimals13_B4.mov,3.117422104,54,AD,Slide2,0.49379561,0.109760867,NA,NA,14
Movies/BigAnimals13_B4.mov,2.533614874,55,AD,Slide3,0.4037406,0.02080141,NA,NA,14
Movies/black.mov,1.799821258,56,AD,Blank,0.255229377,-0.126637041,NA,NA,14
Movies/BigAnimals06_A4.mov,4.802153111,57,AD,Slide1,0.662744529,0.281928968,NA,NA,15
Movies/BigAnimals11_B3.mov,3.75037241,58,AD,Slide2,0.574074395,0.194288599,NA,NA,15
Movies/BigAnimals11_B3.mov,3.352006912,59,AD,Slide3,0.525304906,0.146528556,NA,NA,15
Movies/black.mov,2.16675663,60,AD,Blank,0.335810134,-0.041976351,NA,NA,15
Movies/BigAnimals59_A1.mov,3.417681217,61,AD,Slide1,0.533731552,0.156916046,NA,NA,16
Movies/BigAnimals13_B4.mov,1.883162022,62,AD,Slide2,0.274887687,-0.100975063,NA,NA,16
Movies/BigAnimals13_B4.mov,1.632886648,63,AD,Slide3,0.212956038,-0.161971553,NA,NA,16
Movies/black.mov,2.333497524,64,AD,Blank,0.368007344,-0.006002087,NA,NA,16
Movies/BigAnimals06_A4.mov,2.900657892,65,AD,Slide1,0.462496511,0.089388806,NA,NA,17
Movies/BigAnimals11_B3.mov,2.717394352,66,AD,Slide2,0.434152668,0.061930799,NA,NA,17
Movies/BigAnimals11_B3.mov,3.600962639,67,AD,Slide3,0.556418615,0.185067205,NA,NA,17
Movies/black.mov,1.866471529,68,AD,Blank,0.27102137,-0.09947447,NA,NA,17
Movies/BigAnimals03_A2.mov,2.383602619,69,AD,Slide1,0.377233854,0.007579167,NA,NA,18
Movies/BigAnimals07_B1.mov,2.416948557,70,AD,Slide2,0.383267407,0.014439901,NA,NA,18
Movies/BigAnimals07_B1.mov,3.667874575,71,AD,Slide3,0.564414476,0.196400605,NA,NA,18
Movies/black.mov,3.417751074,72,AD,Blank,0.533740428,0.166527055,NA,NA,18
Movies/BigAnimals05_A3.mov,4.468562126,73,AD,Slide1,0.6501678,0.283742178,NA,NA,19
Movies/BigAnimals07_B1.mov,3.717974901,74,AD,Slide2,0.570306454,0.204656209,NA,NA,19
Movies/BigAnimals07_B1.mov,3.000714779,75,AD,Slide3,0.477224717,0.112337834,NA,NA,19
Movies/black.mov,2.783878565,76,AD,Blank,0.444650287,0.080515092,NA,NA,19
Movies/BigAnimals03_A2.mov,2.883960962,77,AD,Slide1,0.459989377,0.096594526,NA,NA,20
Movies/BigAnimals11_B3.mov,2.984031439,78,AD,Slide2,0.474803394,0.112137857,NA,NA,20
Movies/BigAnimals11_B3.mov,2.750525951,79,AD,Slide3,0.439415747,0.077468797,NA,NA,20
Movies/black.mov,1.449412823,80,AD,Blank,0.161192099,-0.200046699,NA,NA,20
Movies/BigAnimals05_A3.mov,2.233508587,81,AD,Slide1,0.348987626,-0.011553178,NA,NA,21
Movies/BigAnimals07_B1.mov,2.016598701,82,AD,Slide2,0.304619483,-0.055233215,NA,NA,21
Movies/BigAnimals07_B1.mov,1.415171504,83,AD,Slide3,0.150809075,-0.208365148,NA,NA,21
Movies/black.mov,1.150117993,84,AD,Blank,0.060742398,-0.297762731,NA,NA,21
Movies/BigAnimals06_A4.mov,2.133341074,85,AD,Slide1,0.329060295,-0.028784884,NA,NA,22
Movies/BigAnimals13_B4.mov,1.398519158,86,AD,Slide2,0.14566842,-0.21152572,NA,NA,22
Movies/BigAnimals13_B4.mov,1.283553243,87,AD,Slide3,0.108413888,-0.248137905,NA,NA,22
Movies/black.mov,1.13251853,88,AD,Blank,0.054045317,-0.301872606,NA,NA,22
Movies/BigAnimals06_A4.mov,1.399468184,89,AD,Slide1,0.145963029,-0.209329292,NA,NA,23
Movies/BigAnimals10_B2.mov,2.233393908,90,AD,Slide2,0.348965327,-0.005709466,NA,NA,23
Movies/BigAnimals10_B2.mov,2.016646862,91,AD,Slide3,0.304629855,-0.049435288,NA,NA,23
Movies/black.mov,2.383474112,92,AD,Blank,0.377210439,0.023747252,NA,NA,23
Movies/BigAnimals06_A4.mov,1.616264343,93,AD,Slide1,0.208512392,-0.144356354,NA,NA,24
Movies/BigAnimals13_B4.mov,1.382695794,94,AD,Slide2,0.140726642,-0.211555004,NA,NA,24
Movies/BigAnimals13_B4.mov,1.031493068,95,AD,Slide3,0.013466314,-0.338235406,NA,NA,24
Movies/black.mov,1.383685112,96,AD,Blank,0.141037268,-0.210091539,NA,NA,24
Movies/BigAnimals03_A2.mov,1.416109085,97,AD,Slide1,0.151096709,-0.19946604,NA,NA,25
Movies/BigAnimals07_B1.mov,2.116655111,98,AD,Slide2,0.3256501,-0.024353297,NA,NA,25
Movies/BigAnimals07_B1.mov,1.416136503,99,AD,Slide3,0.151105118,-0.198345483,NA,NA,25
Movies/black.mov,1.766445875,100,AD,Blank,0.247100335,-0.101803886,NA,NA,25
Movies/BigAnimals59_A1.mov,1.949853063,101,AD,Slide1,0.290001885,-0.058362235,NA,NA,26
Movies/BigAnimals07_B1.mov,2.315871954,102,AD,Slide2,0.364714543,0.016884379,NA,NA,26
Movies/BigAnimals07_B1.mov,2.534618378,103,AD,Slide3,0.403912579,0.056610356,NA,NA,26
Movies/black.mov,2.667114019,104,AD,Blank,0.426041582,0.079261408,NA,NA,26
Movies/BigAnimals06_A4.mov,2.666188717,105,AD,Slide1,0.425890886,0.079626992,NA,NA,27
Movies/BigAnimals10_B2.mov,3.201790094,106,AD,Slide2,0.505392857,0.159639592,NA,NA,27
Movies/BigAnimals10_B2.mov,3.034089804,107,AD,Slide3,0.482028431,0.136780258,NA,NA,27
Movies/black.mov,3.100801229,108,AD,Blank,0.491473928,0.14672542,NA,NA,27
Movies/BigAnimals05_A3.mov,2.46695447,109,AD,Slide1,0.392161134,0.047906973,NA,NA,28
Movies/BigAnimals13_B4.mov,2.833923101,110,AD,Slide2,0.452388061,0.108623034,NA,NA,28
Movies/BigAnimals13_B4.mov,1.032443523,111,AD,Slide3,0.013866304,-0.329414702,NA,NA,28
Movies/black.mov,1.78306675,112,AD,Blank,0.251167601,-0.091634397,NA,NA,28
Movies/BigAnimals06_A4.mov,1.516223788,113,AD,Slide1,0.180763306,-0.161564603,NA,NA,29
Movies/BigAnimals07_B1.mov,5.28580904,114,AD,Slide2,0.662744529,0.320885886,NA,NA,29
Movies/BigAnimals07_B1.mov,2.9665308,115,AD,Slide3,0.472248862,0.130854752,NA,NA,29
Movies/black.mov,3.285233259,116,AD,Blank,0.516566211,0.175631989,NA,NA,29
Movies/BigAnimals05_A3.mov,2.533679247,117,AD,Slide1,0.403751634,0.063272741,NA,NA,30
Movies/BigAnimals07_B1.mov,3.734675407,118,AD,Slide2,0.572252862,0.232224822,NA,NA,30
Movies/BigAnimals07_B1.mov,4.568662167,119,AD,Slide3,0.659789045,0.320207464,NA,NA,30
Movies/black.mov,3.017451763,120,AD,Blank,0.479640336,0.140500899,NA,NA,30
Movies/BigAnimals06_A4.mov,3.217515945,121,AD,Slide1,0.507520708,0.168819176,NA,NA,31
Movies/BigAnimals13_B4.mov,3.050765991,122,AD,Slide2,0.484408896,0.146141108,NA,NA,31
Movies/BigAnimals13_B4.mov,2.566970587,123,AD,Slide3,0.409420892,0.071582758,NA,NA,31
Movies/black.mov,2.250154734,124,AD,Blank,0.352212384,0.014799885,NA,NA,31
Movies/BigAnimals03_A2.mov,2.31682086,125,AD,Slide1,0.364892455,0.027901644,NA,NA,32
Movies/BigAnimals13_B4.mov,1.699628234,126,AD,Slide2,0.230353937,-0.106219068,NA,NA,32
Movies/BigAnimals13_B4.mov,6.670372486,127,AD,Slide3,0.662744529,0.326585515,NA,NA,32
Movies/black.mov,2.733926058,128,AD,Blank,0.436786764,0.101037993,NA,NA,32
Movies/BigAnimals05_A3.mov,2.315880537,129,AD,Slide1,0.364716153,0.029373935,NA,NA,33
Movies/BigAnimals11_B3.mov,4.10255146,130,AD,Slide2,0.613054037,0.278114747,NA,NA,33
Movies/BigAnimals11_B3.mov,2.466948748,131,AD,Slide3,0.392160127,0.057620199,NA,NA,33
Movies/black.mov,2.58373332,132,AD,Blank,0.412247686,0.078103612,NA,NA,33
Movies/BigAnimals59_A1.mov,4.585372925,133,AD,Slide1,0.661374662,0.327622991,NA,NA,34
Movies/BigAnimals07_B1.mov,2.315886259,134,AD,Slide2,0.364717226,0.031354563,NA,NA,34
Movies/BigAnimals07_B1.mov,2.184303284,135,AD,Slide3,0.339312939,0.006335944,NA,NA,34
Movies/black.mov,2.083340883,136,AD,Blank,0.318760336,-0.013834279,NA,NA,34
Movies/BigAnimals59_A1.mov,3.367665291,137,AD,Slide1,0.527328921,0.19511345,NA,NA,35
Movies/BigAnimals10_B2.mov,2.083398581,138,AD,Slide2,0.318772364,-0.013067147,NA,NA,35
Movies/BigAnimals10_B2.mov,1.949832797,139,AD,Slide3,0.289997371,-0.041469316,NA,NA,35
Movies/black.mov,1.481902361,140,AD,Blank,0.17081959,-0.16027736,NA,NA,35
Movies/BigAnimals05_A3.mov,1.917487025,141,AD,Slide1,0.282732434,-0.047997819,NA,NA,36
Movies/BigAnimals11_B3.mov,1.849797487,142,AD,Slide2,0.267124185,-0.063242364,NA,NA,36
Movies/BigAnimals11_B3.mov,2.083290577,143,AD,Slide3,0.318749849,-0.011255943,NA,NA,36
Movies/black.mov,2.600369453,144,AD,Blank,0.415035056,0.085387115,NA,NA,36
Movies/BigAnimals59_A1.mov,2.450306177,145,AD,Slide1,0.389220355,0.059927406,NA,NA,37
Movies/BigAnimals07_B1.mov,2.032352924,146,AD,Slide2,0.307999127,-0.020941649,NA,NA,37
Movies/BigAnimals07_B1.mov,1.56622839,147,AD,Slide3,0.194855092,-0.133736287,NA,NA,37
Movies/black.mov,2.384487152,148,AD,Blank,0.377394987,0.049150268,NA,NA,37
Movies/BigAnimals03_A2.mov,1.949866772,149,AD,Slide1,0.290004938,-0.037895816,NA,NA,38
Movies/BigAnimals10_B2.mov,2.099974632,150,AD,Slide2,0.322214048,-0.005345399,NA,NA,38
Movies/BigAnimals10_B2.mov,3.184188366,151,AD,Slide3,0.502998751,0.17577799,NA,NA,38
Movies/black.mov,1.482855558,152,AD,Blank,0.171098849,-0.155785807,NA,NA,38
Movies/BigAnimals03_A2.mov,2.283509493,153,AD,Slide1,0.358602821,0.032051724,NA,NA,39
Movies/BigAnimals11_B3.mov,1.799693346,154,AD,Slide2,0.255198511,-0.071021538,NA,NA,39
Movies/BigAnimals11_B3.mov,1.682056189,155,AD,Slide3,0.225840499,-0.100050976,NA,NA,39
Movies/black.mov,3.518838882,156,AD,Blank,0.546399382,0.22083404,NA,NA,39
Movies/BigAnimals05_A3.mov,2.133305073,157,AD,Slide1,0.329052966,0.003811349,NA,NA,40
Movies/BigAnimals13_B4.mov,1.983155847,158,AD,Slide2,0.297356845,-0.027563421,NA,NA,40
Movies/BigAnimals13_B4.mov,1.966477513,159,AD,Slide3,0.293688985,-0.030912272,NA,NA,40
Movies/black.mov,2.150146961,160,AD,Blank,0.332468145,0.008183588,NA,NA,40
Movies/BigAnimals05_A3.mov,1.765410781,161,AD,Slide1,0.246845774,-0.077124363,NA,NA,41
Movies/BigAnimals10_B2.mov,1.750639677,162,AD,Slide2,0.243196767,-0.080461199,NA,NA,41
Movies/BigAnimals10_B2.mov,1.599723935,163,AD,Slide3,0.204045043,-0.119302972,NA,NA,41
Movies/black.mov,4.134746075,164,AD,Blank,0.616448844,0.293408591,NA,NA,41
Movies/BigAnimals59_A1.mov,4.702157974,165,AD,Slide1,0.662744529,0.340009876,NA,NA,42
Movies/BigAnimals11_B3.mov,4.868913651,166,AD,Slide2,0.662744529,0.340313344,NA,NA,42
Movies/BigAnimals11_B3.mov,4.051654339,167,AD,Slide3,0.607632387,0.285502565,NA,NA,42
Movies/black.mov,2.817345142,168,AD,Blank,0.449840054,0.128009516,NA,NA,42
Movies/BigAnimals03_A2.mov,3.283187866,169,AD,Slide1,0.516295734,0.194762428,NA,NA,43
Movies/BigAnimals07_B1.mov,2.684663773,170,AD,Slide2,0.428889902,0.107651803,NA,NA,43
Movies/BigAnimals07_B1.mov,2.215844154,171,AD,Slide3,0.345539212,0.024594319,NA,NA,43
Movies/black.mov,2.918258429,172,AD,Blank,0.465123749,0.144470087,NA,NA,43
Movies/BigAnimals06_A4.mov,4.068218708,173,AD,Slide1,0.609404293,0.289039912,NA,NA,44
Movies/BigAnimals07_B1.mov,2.633728266,174,AD,Slide2,0.420570965,0.100493939,NA,NA,44
Movies/BigAnimals07_B1.mov,2.050001383,175,AD,Slide3,0.311754154,-0.008037419,NA,NA,44
Movies/black.mov,0.949050128,176,AD,Blank,-0.022710848,-0.342218847,NA,NA,44
Movies/BigAnimals05_A3.mov,1.132519484,177,AD,Slide1,0.054045682,-0.265180599,NA,NA,45
Movies/BigAnimals10_B2.mov,1.683007002,178,AD,Slide2,0.226085923,-0.092860474,NA,NA,45
Movies/BigAnimals10_B2.mov,1.665399194,179,AD,Slide3,0.22151835,-0.097149974,NA,NA,45
Movies/black.mov,2.91821599,180,AD,Blank,0.465117433,0.146725393,NA,NA,45
Movies/BigAnimals03_A2.mov,5.669374466,181,AD,Slide1,0.662744529,0.344627004,NA,NA,46
Movies/BigAnimals13_B4.mov,4.402021885,182,AD,Slide2,0.643652197,0.325807441,NA,NA,46
Movies/BigAnimals13_B4.mov,0.782234371,183,AD,Slide3,-0.106663105,-0.424236821,NA,NA,46
Movies/black.mov,0.715515733,184,AD,Blank,-0.145380813,-0.462685193,NA,NA,46
Movies/BigAnimals06_A4.mov,0.815676272,185,AD,Slide1,-0.088482171,-0.405518902,NA,NA,47
Movies/BigAnimals11_B3.mov,0.782188833,186,AD,Slide2,-0.106688389,-0.423459138,NA,NA,47
Movies/BigAnimals11_B3.mov,1.049220324,187,AD,Slide3,0.020866694,-0.29563972,NA,NA,47
Movies/black.mov,0.815597117,188,AD,Blank,-0.088524318,-0.404768027,NA,NA,47
Movies/BigAnimals03_A2.mov,0.732167542,189,AD,Slide1,-0.135389528,-0.451372141,NA,NA,48
Movies/BigAnimals11_B3.mov,0.865677595,190,AD,Slide2,-0.062643822,-0.378366931,NA,NA,48
Movies/BigAnimals11_B3.mov,0.999112725,191,AD,Slide3,-0.00038551,-0.315850688,NA,NA,48
Movies/black.mov,0.815622211,192,AD,Blank,-0.088510956,-0.40371976,NA,NA,48
Movies/BigAnimals59_A1.mov,1.693150163,1,AR,Slide1,0.228695477,-0.51147095,NA,NA,1
Movies/BigAnimals13_B4.mov,2.015883207,2,AR,Slide2,0.304465367,-0.166615518,NA,NA,1
Movies/BigAnimals13_B4.mov,1.999922633,3,AR,Slide3,0.301013195,-0.060651411,NA,NA,1
Movies/black.mov,12.07462502,4,AR,Blank,0.662744529,0.36292385,NA,NA,1
Movies/BigAnimals06_A4.mov,3.701438904,5,AR,Slide1,0.568370585,0.309138725,NA,NA,2
Movies/BigAnimals10_B2.mov,4.317477703,6,AR,Slide2,0.635230103,0.405047706,NA,NA,2
Movies/BigAnimals10_B2.mov,1.700676441,7,AR,Slide3,0.230621696,0.022445447,NA,NA,2
Movies/black.mov,1.933120131,8,AR,Blank,0.286258844,0.095437178,NA,NA,2
Movies/BigAnimals59_A1.mov,3.08416152,9,AR,Slide1,0.489137114,0.312418362,NA,NA,3
Movies/BigAnimals10_B2.mov,2.483585596,10,AR,Slide2,0.395079132,0.230090327,NA,NA,3
Movies/BigAnimals10_B2.mov,2.316869259,11,AR,Slide3,0.364901527,0.209851579,NA,NA,3
Movies/black.mov,2.200026989,12,AR,Blank,0.342428009,0.195927811,NA,NA,3
Movies/BigAnimals05_A3.mov,2.90062809,13,AR,Slide1,0.462492048,0.323439912,NA,NA,4
Movies/BigAnimals11_B3.mov,2.30010891,14,AR,Slide2,0.3617484,0.229254075,NA,NA,4
Movies/BigAnimals11_B3.mov,1.848907471,15,AR,Slide3,0.266915177,0.140247734,NA,NA,4
Movies/black.mov,1.500368476,16,AR,Blank,0.176197931,0.054748976,NA,NA,4
Movies/BigAnimals03_A2.mov,2.63374877,17,AR,Slide1,0.420574346,0.303831411,NA,NA,5
Movies/BigAnimals10_B2.mov,2.116657495,18,AR,Slide2,0.325650589,0.21317747,NA,NA,5
Movies/BigAnimals10_B2.mov,1.64958322,19,AR,Slide3,0.21737423,0.10879619,NA,NA,5
Movies/black.mov,1.548613071,20,AR,Blank,0.189942921,0.084935358,NA,NA,5
Movies/BigAnimals05_A3.mov,2.184318066,21,AR,Slide1,0.339315878,0.237595537,NA,NA,6
Movies/BigAnimals10_B2.mov,1.499457598,22,AR,Slide2,0.175934189,0.077252239,NA,NA,6
Movies/BigAnimals10_B2.mov,1.683003068,23,AR,Slide3,0.226084908,0.13022143,NA,NA,6
Movies/black.mov,1.448559284,24,AR,Blank,0.160936274,0.067695835,NA,NA,6
Movies/BigAnimals59_A1.mov,2.20002079,25,AR,Slide1,0.342426785,0.251634829,NA,NA,7
Movies/BigAnimals11_B3.mov,1.350283027,26,AR,Slide2,0.130424809,0.041924708,NA,NA,7
Movies/BigAnimals11_B3.mov,1.132554173,27,AR,Slide3,0.054058985,-0.032290403,NA,NA,7
Movies/black.mov,1.49958396,28,AR,Blank,0.175970786,0.091644422,NA,NA,7
Movies/BigAnimals03_A2.mov,2.299154758,29,AR,Slide1,0.361568205,0.279148923,NA,NA,8
Movies/BigAnimals13_B4.mov,2.05071044,30,AR,Slide2,0.311904342,0.231286512,NA,NA,8
Movies/BigAnimals13_B4.mov,2.066509724,31,AR,Slide3,0.315237453,0.236324532,NA,NA,8
Movies/black.mov,1.416145563,32,AR,Blank,0.151107896,0.073811387,NA,NA,8
Movies/BigAnimals59_A1.mov,1.966567755,33,AR,Slide1,0.293708914,0.217947468,NA,NA,9
Movies/BigAnimals10_B2.mov,2.016567945,34,AR,Slide2,0.30461286,0.230311509,NA,NA,9
Movies/BigAnimals10_B2.mov,1.949768782,35,AR,Slide3,0.289983112,0.217072596,NA,NA,9
Movies/black.mov,2.46697855,36,AR,Blank,0.392165373,0.320581559,NA,NA,9
Movies/BigAnimals59_A1.mov,1.86651516,37,AR,Slide1,0.271031522,0.200714894,NA,NA,10
Movies/BigAnimals13_B4.mov,2.350188494,38,AR,Slide2,0.371102696,0.301997914,NA,NA,10
Movies/BigAnimals13_B4.mov,2.550253391,39,AR,Slide3,0.406583334,0.338638836,NA,NA,10
Movies/black.mov,1.33303678,40,AR,Blank,0.124842132,0.058009791,NA,NA,10
Movies/BigAnimals06_A4.mov,2.516638279,41,AR,Slide1,0.400820798,0.335055611,NA,NA,11
Movies/BigAnimals07_B1.mov,1.58289969,42,AR,Slide2,0.199453394,0.134713214,NA,NA,11
Movies/BigAnimals07_B1.mov,1.698717117,43,AR,Slide3,0.230121063,0.166366351,NA,NA,11
Movies/black.mov,1.166718841,44,AR,Blank,0.066966211,0.004159822,NA,NA,11
Movies/BigAnimals03_A2.mov,1.482905746,45,AR,Slide1,0.171113548,0.109220534,NA,NA,12
Movies/BigAnimals10_B2.mov,1.265023351,46,AR,Slide2,0.102098542,0.041085978,NA,NA,12
Movies/BigAnimals10_B2.mov,1.183477163,47,AR,Slide3,0.073159882,0.012996707,NA,NA,12
Movies/black.mov,1.215938449,48,AR,Blank,0.084911591,0.025568467,NA,NA,12
Movies/BigAnimals59_A1.mov,1.715365529,49,AR,Slide1,0.234356679,0.17580586,NA,NA,13
Movies/BigAnimals11_B3.mov,1.266911149,50,AR,Slide2,0.102746158,0.044961377,NA,NA,13
Movies/BigAnimals11_B3.mov,1.015803933,51,AR,Slide3,0.00680989,-0.050233751,NA,NA,13
Movies/black.mov,0.982377827,52,AR,Blank,-0.007721448,-0.064047572,NA,NA,13
Movies/BigAnimals05_A3.mov,1.599532127,53,AR,Slide1,0.203992968,0.148361923,NA,NA,14
Movies/BigAnimals13_B4.mov,1.849752426,54,AR,Slide2,0.267113606,0.212156309,NA,NA,14
Movies/BigAnimals13_B4.mov,1.165934443,55,AR,Slide3,0.066674132,0.012370282,NA,NA,14
Movies/black.mov,1.149205208,56,AR,Blank,0.060397585,0.006727847,NA,NA,14
Movies/BigAnimals06_A4.mov,2.400197983,57,AR,Slide1,0.380247066,0.327193006,NA,NA,15
Movies/BigAnimals11_B3.mov,1.149160266,58,AR,Slide2,0.060380601,0.007924631,NA,NA,15
Movies/BigAnimals11_B3.mov,1.065845966,59,AR,Slide3,0.027694446,-0.02418023,NA,NA,15
Movies/black.mov,1.215907812,60,AR,Blank,0.084900649,0.033591217,NA,NA,15
Movies/BigAnimals59_A1.mov,1.798799634,61,AR,Slide1,0.254982791,0.204223252,NA,NA,16
Movies/BigAnimals13_B4.mov,0.950016975,62,AR,Slide2,-0.022268634,-0.072492972,NA,NA,16
Movies/BigAnimals13_B4.mov,0.781306803,63,AR,Slide3,-0.107178394,-0.156881603,NA,NA,16
Movies/black.mov,0.866589963,64,AR,Blank,-0.062186345,-0.111381914,NA,NA,16
Movies/BigAnimals06_A4.mov,0.915632784,65,AR,Slide1,-0.038278666,-0.086979529,NA,NA,17
